Transaction ID,Transaction Date,Account Name,Transaction Description,Transaction Line Description,Amount (One column), ,Debit Amount (Two Column Approach),Credit Amount (Two Column Approach),Other Accounts for this Transaction,Customer,Vendor,Invoice Number,Bill Number,Notes / Memo,Amount Before Sales Tax,Sales Tax Amount,Sales Tax Name,Transaction Date Added,Transaction Date Last Modified,Account Group,Account Type,Account ID
1397866437229436212,2022-01-29,Mt Dew,TA Express,,-4.19,,4.19,,S09 - Free Business Checking,,,,,,-4.19,,,2022-01-28,2023-02-19,Equity,Business Owner Contribution and Drawing,
1398541590930153109,2022-01-30,S09 - Free Business Checking,Carl's Jr,,-15.43,,,15.43,Meals and Entertainment,,,,,,-15.43,,,2022-01-28,2023-02-19,Asset,Cash and Bank,Checking
1398541590930153109,2022-01-30,Meals and Entertainment,Carl's Jr,,15.43,,15.43,,S09 - Free Business Checking,,,,,,15.43,,,2022-01-28,2023-02-19,Expense,Operating Expense,
1398541795486359293,2022-01-30,S09 - Free Business Checking,InterNachi,,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2022-01-28,2023-02-19,Asset,Cash and Bank,Checking
1398541795486359293,2022-01-30,Buy Back Guarentee,InterNachi,,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2022-01-28,2023-02-19,Expense,Operating Expense,
1398541938503737112,2022-01-30,S09 - Free Business Checking,InterNachi,,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2022-01-28,2023-02-19,Asset,Cash and Bank,Checking
1398541938503737112,2022-01-30,Buy Back Guarentee,InterNachi,,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2022-01-28,2023-02-19,Expense,Operating Expense,
1398542059064811467,2022-01-30,S09 - Free Business Checking,InterNachi,,-49.00,,,49.00,Professional Dues,,,,,,-49.00,,,2022-01-28,2023-02-19,Asset,Cash and Bank,Checking
1398542059064811467,2022-01-30,Professional Dues,InterNachi,,49.00,,49.00,,S09 - Free Business Checking,,,,,,49.00,,,2022-01-28,2023-02-19,Expense,Operating Expense,
1400055852676701742,2022-01-31,S09 - Free Business Checking,PayPal (Stitch Fix),,-171.39,,,171.39,Clothing (uniform),,,,,,-171.39,,,2022-01-31,2023-02-19,Asset,Cash and Bank,Checking
1400055852676701742,2022-01-31,Clothing (uniform),PayPal (Stitch Fix),,171.39,,171.39,,S09 - Free Business Checking,,,,,,171.39,,,2022-01-31,2023-02-19,Expense,Operating Expense,
1400056156453363060,2022-01-31,S09 - Free Business Checking,C City Loaf N Jug,,-22.28,,,22.28,Mt Dew and Cigaretts,,,,,,-22.28,,,2022-01-31,2023-02-19,Asset,Cash and Bank,Checking
1400056156453363060,2022-01-31,Mt Dew and Cigaretts,C City Loaf N Jug,,-22.28,,22.28,,S09 - Free Business Checking,,,,,,-22.28,,,2022-01-31,2023-02-19,Equity,Business Owner Contribution and Drawing,
1400056440827174351,2022-01-31,S09 - Free Business Checking,Walsenburg Loaf N Jug,,-23.23,,,23.23,Mt Dew and Cigaretts,,,,,,-23.23,,,2022-01-31,2023-02-19,Asset,Cash and Bank,Checking
1400056440827174351,2022-01-31,Mt Dew and Cigaretts,Walsenburg Loaf N Jug,,-23.23,,23.23,,S09 - Free Business Checking,,,,,,-23.23,,,2022-01-31,2023-02-19,Equity,Business Owner Contribution and Drawing,
2171341389890084513,2025-01-01,Sales,C Cubed Training - 1,C Cubed Training - 1 - Training Services,2000.00,,,2000.00,Accounts Receivable,C Cubed Training,,1,,,2000.00,,,2025-01-01,2025-01-01,Income,Income,
2171341389890084513,2025-01-01,Accounts Receivable,C Cubed Training - 1,C Cubed Training - 1,2000.00,,2000.00,,Sales,C Cubed Training,,1,,,2000.00,,,2025-01-01,2025-01-01,Asset,System Receivable Invoice,
2171366853727772596,2025-01-01,S09 - Free Business Checking,To bring account current,,6836.72,,6836.72,,Job Income,,,,,,6836.72,,,2025-01-01,2025-01-02,Asset,Cash and Bank,Checking
2171366853727772596,2025-01-01,Job Income,To bring account current,,6836.72,,,6836.72,S09 - Free Business Checking,,,,,,6836.72,,,2025-01-01,2025-01-02,Income,Income,
2172124594012445923,2025-01-02,Wave Payroll Clearing,"Payroll period ending Jan 3, 2025",,-209.91,,,209.91,Payroll Liabilities,,,,,Transaction created for Payroll EFT 8015589,-209.91,,,2025-01-02,2025-01-02,Asset,Money in Transit,
2172124594012445923,2025-01-02,Payroll Liabilities,"Payroll period ending Jan 3, 2025",,-209.91,,209.91,,Wave Payroll Clearing,,,,,Transaction created for Payroll EFT 8015589,-209.91,,,2025-01-02,2025-01-02,Liability,Due For Payroll,
2345076937254264308,2025-01-02,S09 - Free Business Checking,Wave PYRL : PAYROLL : 2981044,,-209.91,,,209.91,Transfer Clearing,,,,,,-209.91,,,2025-08-29,2025-08-29,Asset,Cash and Bank,Checking
2345076937254264308,2025-01-02,Transfer Clearing,Wave PYRL : PAYROLL : 2981044,,209.91,,209.91,,S09 - Free Business Checking,,,,,,209.91,,,2025-08-29,2025-08-29,Asset,Transfers,
2345076937321373177,2025-01-02,Wave Payroll Clearing,Transfer from transfer clearing account to payroll clearing account,,209.91,,209.91,,Transfer Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,209.91,,,2025-08-29,2025-08-29,Asset,Money in Transit,
2345076937321373177,2025-01-02,Transfer Clearing,Transfer from transfer clearing account to payroll clearing account,,-209.91,,,209.91,Wave Payroll Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,-209.91,,,2025-08-29,2025-08-29,Asset,Transfers,
2171365576637701812,2025-01-03,Payroll Gross Pay,"Payroll period ending Jan 3, 2025",Total gross pay expense before deductions and taxes,240.38,,240.38,,"Payroll Employer Taxes, Payroll Liabilities",,,,,,240.38,,,2025-01-01,2025-01-01,Expense,Payroll Expense,
2171365576637701812,2025-01-03,Payroll Employer Taxes,"Payroll period ending Jan 3, 2025",Total employer tax expense,19.87,,19.87,,"Payroll Gross Pay, Payroll Liabilities",,,,,,19.87,,,2025-01-01,2025-01-01,Expense,Payroll Expense,
2171365576637701812,2025-01-03,Payroll Liabilities,"Payroll period ending Jan 3, 2025",Total net pay owing to employees,209.91,,,209.91,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,209.91,,,2025-01-01,2025-01-01,Liability,Due For Payroll,
2171365576637701812,2025-01-03,Payroll Liabilities,"Payroll period ending Jan 3, 2025",Total employee tax owing to third parties,30.47,,,30.47,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,30.47,,,2025-01-01,2025-01-01,Liability,Due For Payroll,
2171365576637701812,2025-01-03,Payroll Liabilities,"Payroll period ending Jan 3, 2025",Total employer tax owing to third parties,19.87,,,19.87,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,19.87,,,2025-01-01,2025-01-01,Liability,Due For Payroll,
2345725380763082692,2025-01-03,S09 - Free Business Checking,Square Payment,,96.40,,96.40,,Monthly Pay Students - Homeschool Program,,,,,,96.40,,,2025-01-03,2025-08-30,Asset,Cash and Bank,Checking
2345725380763082692,2025-01-03,Monthly Pay Students - Homeschool Program,Square Payment,,96.40,,,96.40,S09 - Free Business Checking,,,,,,96.40,,,2025-01-03,2025-08-30,Income,Income,
2178477919024733726,2025-01-10,Payroll Gross Pay,"Payroll period ending Jan 10, 2025",Total gross pay expense before deductions and taxes,480.77,,480.77,,"Payroll Employer Taxes, Payroll Liabilities",,,,,,480.77,,,2025-01-11,2025-01-11,Expense,Payroll Expense,
2178477919024733726,2025-01-10,Payroll Employer Taxes,"Payroll period ending Jan 10, 2025",Total employer tax expense,39.74,,39.74,,"Payroll Gross Pay, Payroll Liabilities",,,,,,39.74,,,2025-01-11,2025-01-11,Expense,Payroll Expense,
2178477919024733726,2025-01-10,Payroll Liabilities,"Payroll period ending Jan 10, 2025",Total net pay owing to employees,420.83,,,420.83,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,420.83,,,2025-01-11,2025-01-11,Liability,Due For Payroll,
2178477919024733726,2025-01-10,Payroll Liabilities,"Payroll period ending Jan 10, 2025",Total employee tax owing to third parties,59.94,,,59.94,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,59.94,,,2025-01-11,2025-01-11,Liability,Due For Payroll,
2178477919024733726,2025-01-10,Payroll Liabilities,"Payroll period ending Jan 10, 2025",Total employer tax owing to third parties,39.74,,,39.74,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,39.74,,,2025-01-11,2025-01-11,Liability,Due For Payroll,
2180096844980313987,2025-01-13,Wave Payroll Clearing,"Payroll period ending Jan 10, 2025",,-420.83,,,420.83,Payroll Liabilities,,,,,Transaction created for Payroll EFT 8042915,-420.83,,,2025-01-13,2025-01-13,Asset,Money in Transit,
2180096844980313987,2025-01-13,Payroll Liabilities,"Payroll period ending Jan 10, 2025",,-420.83,,420.83,,Wave Payroll Clearing,,,,,Transaction created for Payroll EFT 8042915,-420.83,,,2025-01-13,2025-01-13,Liability,Due For Payroll,
2345076937212321266,2025-01-13,S09 - Free Business Checking,Wave PYRL : PAYROLL : 2981044,,-420.83,,,420.83,Transfer Clearing,,,,,,-420.83,,,2025-08-29,2025-08-29,Asset,Cash and Bank,Checking
2345076937212321266,2025-01-13,Transfer Clearing,Wave PYRL : PAYROLL : 2981044,,420.83,,420.83,,S09 - Free Business Checking,,,,,,420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2345076937312984568,2025-01-13,Wave Payroll Clearing,Transfer from transfer clearing account to payroll clearing account,,420.83,,420.83,,Transfer Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,420.83,,,2025-08-29,2025-08-29,Asset,Money in Transit,
2345076937312984568,2025-01-13,Transfer Clearing,Transfer from transfer clearing account to payroll clearing account,,-420.83,,,420.83,Wave Payroll Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,-420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2182423117362651069,2025-01-16,Wave Payroll Clearing,"Payroll period ending Jan 17, 2025",,-420.83,,,420.83,Payroll Liabilities,,,,,Transaction created for Payroll EFT 8058878,-420.83,,,2025-01-17,2025-01-17,Asset,Money in Transit,
2182423117362651069,2025-01-16,Payroll Liabilities,"Payroll period ending Jan 17, 2025",,-420.83,,420.83,,Wave Payroll Clearing,,,,,Transaction created for Payroll EFT 8058878,-420.83,,,2025-01-17,2025-01-17,Liability,Due For Payroll,
2182022258443181297,2025-01-17,Payroll Gross Pay,"Payroll period ending Jan 17, 2025",Total gross pay expense before deductions and taxes,480.77,,480.77,,"Payroll Employer Taxes, Payroll Liabilities",,,,,,480.77,,,2025-01-16,2025-01-16,Expense,Payroll Expense,
2182022258443181297,2025-01-17,Payroll Employer Taxes,"Payroll period ending Jan 17, 2025",Total employer tax expense,39.74,,39.74,,"Payroll Gross Pay, Payroll Liabilities",,,,,,39.74,,,2025-01-16,2025-01-16,Expense,Payroll Expense,
2182022258443181297,2025-01-17,Payroll Liabilities,"Payroll period ending Jan 17, 2025",Total net pay owing to employees,420.83,,,420.83,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,420.83,,,2025-01-16,2025-01-16,Liability,Due For Payroll,
2182022258443181297,2025-01-17,Payroll Liabilities,"Payroll period ending Jan 17, 2025",Total employee tax owing to third parties,59.94,,,59.94,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,59.94,,,2025-01-16,2025-01-16,Liability,Due For Payroll,
2182022258443181297,2025-01-17,Payroll Liabilities,"Payroll period ending Jan 17, 2025",Total employer tax owing to third parties,39.74,,,39.74,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,39.74,,,2025-01-16,2025-01-16,Liability,Due For Payroll,
2345076937187155440,2025-01-17,S09 - Free Business Checking,Wave PYRL : PAYROLL : 2981044,,-420.83,,,420.83,Transfer Clearing,,,,,,-420.83,,,2025-08-29,2025-08-29,Asset,Cash and Bank,Checking
2345076937187155440,2025-01-17,Transfer Clearing,Wave PYRL : PAYROLL : 2981044,,420.83,,420.83,,S09 - Free Business Checking,,,,,,420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2345076937296207351,2025-01-17,Wave Payroll Clearing,Transfer from transfer clearing account to payroll clearing account,,420.83,,420.83,,Transfer Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,420.83,,,2025-08-29,2025-08-29,Asset,Money in Transit,
2345076937296207351,2025-01-17,Transfer Clearing,Transfer from transfer clearing account to payroll clearing account,,-420.83,,,420.83,Wave Payroll Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,-420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2345725380788248517,2025-01-17,S09 - Free Business Checking,Invoice payment from C Cubed,,2000.00,,2000.00,,Accounts Receivable,,,,,Payment for services rendered,2000.00,,,2025-01-18,2025-08-30,Asset,Cash and Bank,Checking
2345725380788248517,2025-01-17,Accounts Receivable,Invoice payment from C Cubed,,-2000.00,,,2000.00,S09 - Free Business Checking,C Cubed Training,,1,,Payment for services rendered,-2000.00,,,2025-01-18,2025-08-30,Asset,System Receivable Invoice,
2186620237930060860,2025-01-22,Wave Payroll Clearing,"Payroll period ending Jan 24, 2025",,-420.83,,,420.83,Payroll Liabilities,,,,,Transaction created for Payroll EFT 8071000,-420.83,,,2025-01-22,2025-01-22,Asset,Money in Transit,
2186620237930060860,2025-01-22,Payroll Liabilities,"Payroll period ending Jan 24, 2025",,-420.83,,420.83,,Wave Payroll Clearing,,,,,Transaction created for Payroll EFT 8071000,-420.83,,,2025-01-22,2025-01-22,Liability,Due For Payroll,
2345076937178766831,2025-01-22,S09 - Free Business Checking,Wave PYRL : PAYROLL : 2981044,,-420.83,,,420.83,Transfer Clearing,,,,,,-420.83,,,2025-08-29,2025-08-29,Asset,Cash and Bank,Checking
2345076937178766831,2025-01-22,Transfer Clearing,Wave PYRL : PAYROLL : 2981044,,420.83,,420.83,,S09 - Free Business Checking,,,,,,420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2345076937271041526,2025-01-22,Wave Payroll Clearing,Transfer from transfer clearing account to payroll clearing account,,420.83,,420.83,,Transfer Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,420.83,,,2025-08-29,2025-08-29,Asset,Money in Transit,
2345076937271041526,2025-01-22,Transfer Clearing,Transfer from transfer clearing account to payroll clearing account,,-420.83,,,420.83,Wave Payroll Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,-420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2185649802937654486,2025-01-24,Payroll Gross Pay,"Payroll period ending Jan 24, 2025",Total gross pay expense before deductions and taxes,480.77,,480.77,,"Payroll Employer Taxes, Payroll Liabilities",,,,,,480.77,,,2025-01-21,2025-01-21,Expense,Payroll Expense,
2185649802937654486,2025-01-24,Payroll Employer Taxes,"Payroll period ending Jan 24, 2025",Total employer tax expense,39.74,,39.74,,"Payroll Gross Pay, Payroll Liabilities",,,,,,39.74,,,2025-01-21,2025-01-21,Expense,Payroll Expense,
2185649802937654486,2025-01-24,Payroll Liabilities,"Payroll period ending Jan 24, 2025",Total net pay owing to employees,420.83,,,420.83,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,420.83,,,2025-01-21,2025-01-21,Liability,Due For Payroll,
2185649802937654486,2025-01-24,Payroll Liabilities,"Payroll period ending Jan 24, 2025",Total employee tax owing to third parties,59.94,,,59.94,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,59.94,,,2025-01-21,2025-01-21,Liability,Due For Payroll,
2185649802937654486,2025-01-24,Payroll Liabilities,"Payroll period ending Jan 24, 2025",Total employer tax owing to third parties,39.74,,,39.74,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,39.74,,,2025-01-21,2025-01-21,Liability,Due For Payroll,
2191845257241451990,2025-01-29,Wave Payroll Clearing,"Payroll period ending Jan 31, 2025",,-420.83,,,420.83,Payroll Liabilities,,,,,Transaction created for Payroll EFT 8096374,-420.83,,,2025-01-30,2025-01-30,Asset,Money in Transit,
2191845257241451990,2025-01-29,Payroll Liabilities,"Payroll period ending Jan 31, 2025",,-420.83,,420.83,,Wave Payroll Clearing,,,,,Transaction created for Payroll EFT 8096374,-420.83,,,2025-01-30,2025-01-30,Liability,Due For Payroll,
2345076937161989614,2025-01-30,S09 - Free Business Checking,Wave PYRL : PAYROLL : 2981044,,-420.83,,,420.83,Transfer Clearing,,,,,,-420.83,,,2025-08-29,2025-08-29,Asset,Cash and Bank,Checking
2345076937161989614,2025-01-30,Transfer Clearing,Wave PYRL : PAYROLL : 2981044,,420.83,,420.83,,S09 - Free Business Checking,,,,,,420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2345076937262652917,2025-01-30,Wave Payroll Clearing,Transfer from transfer clearing account to payroll clearing account,,420.83,,420.83,,Transfer Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,420.83,,,2025-08-29,2025-08-29,Asset,Money in Transit,
2345076937262652917,2025-01-30,Transfer Clearing,Transfer from transfer clearing account to payroll clearing account,,-420.83,,,420.83,Wave Payroll Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,-420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2191447388919455009,2025-01-31,Payroll Gross Pay,"Payroll period ending Jan 31, 2025",Total gross pay expense before deductions and taxes,480.77,,480.77,,"Payroll Employer Taxes, Payroll Liabilities",,,,,,480.77,,,2025-01-29,2025-01-29,Expense,Payroll Expense,
2191447388919455009,2025-01-31,Payroll Employer Taxes,"Payroll period ending Jan 31, 2025",Total employer tax expense,39.74,,39.74,,"Payroll Gross Pay, Payroll Liabilities",,,,,,39.74,,,2025-01-29,2025-01-29,Expense,Payroll Expense,
2191447388919455009,2025-01-31,Payroll Liabilities,"Payroll period ending Jan 31, 2025",Total net pay owing to employees,420.83,,,420.83,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,420.83,,,2025-01-29,2025-01-29,Liability,Due For Payroll,
2191447388919455009,2025-01-31,Payroll Liabilities,"Payroll period ending Jan 31, 2025",Total employee tax owing to third parties,59.94,,,59.94,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,59.94,,,2025-01-29,2025-01-29,Liability,Due For Payroll,
2191447388919455009,2025-01-31,Payroll Liabilities,"Payroll period ending Jan 31, 2025",Total employer tax owing to third parties,39.74,,,39.74,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,39.74,,,2025-01-29,2025-01-29,Liability,Due For Payroll,
2193597649960066325,2025-02-01,Sales,C Cubed Training - 2,C Cubed Training - 2 - Training Services,2000.00,,,2000.00,Accounts Receivable,C Cubed Training,,2,,,2000.00,,,2025-02-01,2025-02-01,Income,Income,
2193597649960066325,2025-02-01,Accounts Receivable,C Cubed Training - 2,C Cubed Training - 2,2000.00,,2000.00,,Sales,C Cubed Training,,2,,,2000.00,,,2025-02-01,2025-02-01,Asset,System Receivable Invoice,
2345725380838580166,2025-02-01,S09 - Free Business Checking,Wave Payroll,,-20.00,,,20.00,Payroll Fee,,,,,,-20.00,,,2025-02-01,2025-08-30,Asset,Cash and Bank,Checking
2345725380838580166,2025-02-01,Payroll Fee,Wave Payroll,,20.00,,20.00,,S09 - Free Business Checking,,,,,,20.00,,,2025-02-01,2025-08-30,Expense,Payroll Expense,
2345725381560000491,2025-02-01,S09 - Free Business Checking,Wave Payroll,,-32.00,,,32.00,Payroll Fee,,,,,,-32.00,,,2025-02-01,2025-08-30,Asset,Cash and Bank,Checking
2345725381560000491,2025-02-01,Payroll Fee,Wave Payroll,,32.00,,32.00,,S09 - Free Business Checking,,,,,,32.00,,,2025-02-01,2025-08-30,Expense,Payroll Expense,
2345725380872134599,2025-02-03,S09 - Free Business Checking,Snow Shoveling,,-400.00,,,400.00,Repairs & Maintenance,,,,,,-400.00,,,2025-02-04,2025-08-30,Asset,Cash and Bank,Checking
2345725380872134599,2025-02-03,Repairs & Maintenance,Snow Shoveling,,400.00,,400.00,,S09 - Free Business Checking,,,,,,400.00,,,2025-02-04,2025-08-30,Expense,Operating Expense,
2196918121783123731,2025-02-05,Wave Payroll Clearing,"Payroll period ending Feb 7, 2025",,-420.83,,,420.83,Payroll Liabilities,,,,,Transaction created for Payroll EFT 8137173,-420.83,,,2025-02-06,2025-02-06,Asset,Money in Transit,
2196918121783123731,2025-02-05,Payroll Liabilities,"Payroll period ending Feb 7, 2025",,-420.83,,420.83,,Wave Payroll Clearing,,,,,Transaction created for Payroll EFT 8137173,-420.83,,,2025-02-06,2025-02-06,Liability,Due For Payroll,
2345076919562689880,2025-02-06,S09 - Free Business Checking,Wave PYRL : PAYROLL : 2981044,,-420.83,,,420.83,Transfer Clearing,,,,,,-420.83,,,2025-08-29,2025-08-29,Asset,Cash and Bank,Checking
2345076919562689880,2025-02-06,Transfer Clearing,Wave PYRL : PAYROLL : 2981044,,420.83,,420.83,,S09 - Free Business Checking,,,,,,420.83,,,2025-08-29,2025-08-29,Asset,Transfers,
2345076919654964575,2025-02-06,Wave Payroll Clearing,Transfer from transfer clearing account to payroll clearing account,,420.83,,420.83,,Transfer Clearing,,,,,This transaction was created by Wave when you categorized another transaction as a transfer.,420.83,,,2025-08-29,2025-08-29,Asset,Money in Transit,
